ENST_ID	hgnc_symbol
ENST00000692236	PIGT
ENST00000640549	PIGT
ENST00000424705	PIGT
ENST00000638383	PIGT
ENST00000638978	PIGT
ENST00000639984	PIGT
ENST00000640364	PIGT
ENST00000638612	PIGT
ENST00000638689	PIGT
ENST00000640108	PIGT
ENST00000640996	PIGT
ENST00000640666	PIGT
ENST00000372689	PIGT
ENST00000639499	PIGT
ENST00000640175	PIGT
ENST00000455050	PIGT
ENST00000638938	PIGT
ENST00000640272	PIGT
ENST00000638671	PIGT
ENST00000640107	PIGT
ENST00000640585	PIGT
ENST00000639932	PIGT
ENST00000638445	PIGT
ENST00000640692	PIGT
ENST00000638387	PIGT
ENST00000638691	PIGT
ENST00000640986	PIGT
ENST00000279036	PIGT
ENST00000638594	PIGT
ENST00000638745	PIGT
ENST00000638714	PIGT
ENST00000638953	PIGT
ENST00000639783	PIGT
ENST00000640542	PIGT
ENST00000640210	PIGT
ENST00000639286	PIGT
ENST00000640194	PIGT
ENST00000639417	PIGT
ENST00000639292	PIGT
ENST00000640324	PIGT
ENST00000639194	PIGT
ENST00000639664	PIGT
ENST00000638710	PIGT
ENST00000638415	PIGT
ENST00000639250	PIGT
ENST00000638537	PIGT
ENST00000638962	PIGT
ENST00000640940	PIGT
ENST00000639872	PIGT
ENST00000640649	PIGT
ENST00000638927	PIGT
ENST00000639239	PIGT
ENST00000638641	PIGT
ENST00000638277	PIGT
ENST00000638241	PIGT
ENST00000690879	PIGT
ENST00000687237	PIGT
ENST00000640253	PIGT
ENST00000640638	PIGT
ENST00000640123	PIGT
ENST00000638967	PIGT
ENST00000638864	PIGT
ENST00000640691	PIGT
ENST00000595203	PIGT
ENST00000690376	PIGT
ENST00000639058	PIGT
ENST00000372676	WFDC2
ENST00000217425	WFDC2
ENST00000447118	WFDC2
ENST00000339946	WFDC2
ENST00000462062	WFDC2
ENST00000342873	WFDC2
ENST00000488143	WFDC2
ENST00000217428	SPINT3
ENST00000372670	WFDC6
ENST00000651288	EPPIN-WFDC6
ENST00000504988	EPPIN-WFDC6
ENST00000354280	EPPIN
ENST00000409554	EPPIN
ENST00000336443	EPPIN
ENST00000357199	WFDC8
ENST00000289953	WFDC8
ENST00000326000	WFDC9
ENST00000372643	WFDC10A
ENST00000618797	WFDC11
ENST00000324384	WFDC11
ENST00000356562	WFDC11
ENST00000330523	WFDC10B
ENST00000335769	WFDC10B
ENST00000305479	WFDC13
ENST00000279058	SPINT4
ENST00000337205	WFDC3
ENST00000372632	WFDC3
ENST00000372630	WFDC3
ENST00000243938	WFDC3
ENST00000372622	DNTTIP1
ENST00000449078	DNTTIP1
ENST00000456939	DNTTIP1
ENST00000435014	DNTTIP1
ENST00000467701	DNTTIP1
ENST00000405520	UBE2C
ENST00000617055	UBE2C
ENST00000335046	UBE2C
ENST00000356455	UBE2C
ENST00000243893	UBE2C
ENST00000352551	UBE2C
ENST00000372568	UBE2C
ENST00000496085	UBE2C
ENST00000372555	TNNC2
ENST00000372557	TNNC2
ENST00000491381	SNX21
ENST00000466252	SNX21
ENST00000462307	SNX21
ENST00000472219	SNX21
ENST00000342644	SNX21
ENST00000372542	SNX21
ENST00000372541	SNX21
ENST00000344780	SNX21
ENST00000478230	SNX21
ENST00000372547	SNX21
ENST00000486336	SNX21
ENST00000465997	SNX21
ENST00000217455	ACOT8
ENST00000461272	ACOT8
ENST00000652771	ACOT8
ENST00000488679	ACOT8
ENST00000487205	ACOT8
ENST00000483141	ACOT8
ENST00000486165	ACOT8
ENST00000457981	ACOT8
ENST00000426915	ACOT8
ENST00000255152	ZSWIM3
ENST00000372523	ZSWIM1
ENST00000372519	SPATA25
ENST00000545238	NEURL2
ENST00000372518	NEURL2
ENST00000606788	CTSA
ENST00000372484	CTSA
ENST00000677394	CTSA
ENST00000678988	CTSA
ENST00000678078	CTSA
ENST00000480961	CTSA
ENST00000606066	CTSA
ENST00000607187	CTSA
ENST00000678622	CTSA
ENST00000678691	CTSA
ENST00000679053	CTSA
ENST00000679343	CTSA
ENST00000684198	CTSA
ENST00000676526	CTSA
ENST00000606394	CTSA
ENST00000354880	CTSA
ENST00000607212	CTSA
ENST00000607841	CTSA
ENST00000646241	CTSA
ENST00000191018	CTSA
ENST00000678939	CTSA
ENST00000677525	CTSA
ENST00000678512	CTSA
ENST00000678025	CTSA
ENST00000419493	CTSA
ENST00000678331	CTSA
ENST00000607814	CTSA
ENST00000676657	CTSA
ENST00000607482	CTSA
ENST00000484855	CTSA
ENST00000372459	CTSA
ENST00000493522	CTSA
ENST00000676967	CTSA
ENST00000676597	CTSA
ENST00000678217	CTSA
ENST00000678443	CTSA
ENST00000677755	CTSA
ENST00000606782	CTSA
ENST00000485627	CTSA
ENST00000606000	CTSA
ENST00000354050	PLTP
ENST00000372431	PLTP
ENST00000372420	PLTP
ENST00000477313	PLTP
ENST00000420868	PLTP
ENST00000372409	PCIF1
ENST00000616084	PCIF1
ENST00000479348	PCIF1
ENST00000322927	ZNF335
ENST00000372330	MMP9
ENST00000454036	SLC12A5
ENST00000628272	SLC12A5
ENST00000626701	SLC12A5
ENST00000428198	SLC12A5
ENST00000413737	SLC12A5
ENST00000626695	SLC12A5
ENST00000622711	SLC12A5
ENST00000625683	SLC12A5
ENST00000629054	SLC12A5
ENST00000616202	SLC12A5
ENST00000616933	SLC12A5
ENST00000626937	SLC12A5
ENST00000627290	SLC12A5
ENST00000372315	SLC12A5
ENST00000243964	SLC12A5
ENST00000539566	SLC12A5
ENST00000636324	SLC12A5
ENST00000637831	SLC12A5
ENST00000637863	SLC12A5
ENST00000608594	SLC12A5
ENST00000626144	SLC12A5
ENST00000628413	SLC12A5
ENST00000637437	SLC12A5
ENST00000290231	NCOA5
ENST00000695669	CD40
ENST00000620709	CD40
ENST00000695670	CD40
ENST00000372285	CD40
ENST00000372276	CD40
ENST00000695671	CD40
ENST00000695672	CD40
ENST00000477696	CD40
ENST00000489304	CD40
ENST00000466205	CD40
ENST00000695673	CD40
ENST00000461171	CD40
ENST00000695674	CD40
ENST00000695675	CD40
ENST00000537909	CDH22
ENST00000543605	SLC35C2
ENST00000372230	SLC35C2
ENST00000372227	SLC35C2
ENST00000243896	SLC35C2
ENST00000317734	SLC35C2
ENST00000467800	ELMO2
ENST00000372176	ELMO2
ENST00000290246	ELMO2
ENST00000452857	ELMO2
ENST00000396391	ELMO2
ENST00000425546	ELMO2
ENST00000717156	ZNF840P
ENST00000615481	ZNF334
ENST00000692313	ZNF334
ENST00000347606	ZNF334
ENST00000457685	ZNF334
ENST00000593880	ZNF334
ENST00000625284	ZNF334
ENST00000279028	OCSTAMP
ENST00000290317	SLC13A3
ENST00000279027	SLC13A3
ENST00000472148	SLC13A3
ENST00000413164	SLC13A3
ENST00000495082	SLC13A3
ENST00000420568	SLC13A3
ENST00000417157	SLC13A3
ENST00000372114	TP53RK
ENST00000372102	TP53RK
ENST00000359271	SLC2A10
ENST00000486000	SLC2A10
ENST00000611837	SLC2A10
ENST00000357410	EYA2
ENST00000611592	EYA2
ENST00000327619	EYA2
ENST00000497428	EYA2
ENST00000479843	EYA2
ENST00000471081	EYA2
ENST00000317304	EYA2
ENST00000475856	EYA2
ENST00000311275	ZMYND8
ENST00000536340	ZMYND8
ENST00000471951	ZMYND8
ENST00000360911	ZMYND8
ENST00000355972	ZMYND8
ENST00000372023	ZMYND8
ENST00000396281	ZMYND8
ENST00000446994	ZMYND8
ENST00000611941	ZMYND8
ENST00000619049	ZMYND8
ENST00000458360	ZMYND8
ENST00000467200	ZMYND8
ENST00000262975	ZMYND8
ENST00000352431	ZMYND8
ENST00000371998	NCOA3
ENST00000372004	NCOA3
ENST00000371997	NCOA3
ENST00000490248	NCOA3
ENST00000497292	NCOA3
ENST00000698128	SULF2
ENST00000359930	SULF2
ENST00000688720	SULF2
ENST00000484875	SULF2
ENST00000495544	SULF2
ENST00000467815	SULF2
ENST00000482556	PREX1
ENST00000371941	PREX1
ENST00000620554	PREX1
ENST00000371917	ARFGEF2
ENST00000681399	ARFGEF2
ENST00000680871	ARFGEF2
ENST00000681656	ARFGEF2
ENST00000681021	ARFGEF2
ENST00000681885	ARFGEF2
ENST00000679436	ARFGEF2
ENST00000680635	ARFGEF2
ENST00000679542	ARFGEF2
ENST00000493140	ARFGEF2
ENST00000681119	ARFGEF2
ENST00000679747	ARFGEF2
ENST00000680130	ARFGEF2
ENST00000396192	CSE1L
ENST00000262982	CSE1L
ENST00000469700	CSE1L
ENST00000371856	STAU1
ENST00000371828	STAU1
ENST00000340954	STAU1
ENST00000347458	STAU1
ENST00000360426	STAU1
ENST00000371792	STAU1
ENST00000371802	STAU1
ENST00000484427	DDX27
ENST00000618172	DDX27
ENST00000462328	DDX27
ENST00000471144	DDX27
ENST00000371754	ZNFX1
ENST00000371752	ZNFX1
ENST00000396105	ZNFX1
ENST00000635878	KCNB1
ENST00000637131	KCNB1
ENST00000371741	KCNB1
ENST00000635465	KCNB1
ENST00000244043	PTGIS
ENST00000371711	B4GALT5
ENST00000417961	SLC9A8
ENST00000361573	SLC9A8
ENST00000489787	SLC9A8
ENST00000490250	SLC9A8
ENST00000289431	SPATA2
ENST00000422556	SPATA2
ENST00000623528	RNF114
ENST00000622999	RNF114
ENST00000244061	RNF114
ENST00000624620	RNF114
ENST00000623732	RNF114
ENST00000622920	RNF114
ENST00000624666	RNF114
ENST00000244050	SNAI1
ENST00000371657	UBE2V1
ENST00000371674	UBE2V1
ENST00000557021	UBE2V1
ENST00000617119	UBE2V1
ENST00000625172	UBE2V1
ENST00000340309	UBE2V1
ENST00000371677	UBE2V1
ENST00000415862	UBE2V1
ENST00000341698	PEDS1-UBE2V1
ENST00000483534	UBE2V1
ENST00000371652	PEDS1
ENST00000371650	PEDS1
ENST00000371656	PEDS1
ENST00000453505	PEDS1
ENST00000371658	PEDS1
ENST00000718336	CEBPB
ENST00000303004	CEBPB
ENST00000541713	PTPN1
ENST00000371621	PTPN1
ENST00000327979	RIPOR3
ENST00000045083	RIPOR3
ENST00000371610	PARD6B
ENST00000396039	PARD6B
ENST00000358791	BCAS4
ENST00000609336	BCAS4
ENST00000371608	BCAS4
ENST00000463943	BCAS4
ENST00000485049	BCAS4
ENST00000371602	ADNP
ENST00000621696	ADNP
ENST00000673732	ADNP
ENST00000644386	ADNP
ENST00000396029	ADNP
ENST00000396032	ADNP
ENST00000349014	ADNP
ENST00000645081	ADNP
ENST00000466152	DPM1
ENST00000371582	DPM1
ENST00000371588	DPM1
ENST00000683048	DPM1
ENST00000371584	DPM1
ENST00000683466	DPM1
ENST00000244051	MOCS3
ENST00000371571	KCNG1
ENST00000396009	NFATC2
ENST00000371564	NFATC2
ENST00000609943	NFATC2
ENST00000610033	NFATC2
ENST00000414705	NFATC2
ENST00000609507	NFATC2
ENST00000311637	ATP9A
ENST00000338821	ATP9A
ENST00000217086	SALL4
ENST00000371539	SALL4
ENST00000371518	ZFP64
ENST00000371523	ZFP64
ENST00000361387	ZFP64
ENST00000456175	ZFP64
ENST00000395979	ZFP64
ENST00000346617	ZFP64
ENST00000371515	ZFP64
ENST00000216923	ZFP64
ENST00000371497	TSHZ2
ENST00000603338	TSHZ2
ENST00000605656	TSHZ2
ENST00000626626	TSHZ2
ENST00000371471	ZNF217
ENST00000302342	ZNF217
ENST00000437222	ZNF217
ENST00000448484	BCAS1
ENST00000685429	BCAS1
ENST00000371435	BCAS1
ENST00000395961	BCAS1
ENST00000688948	BCAS1
ENST00000690125	BCAS1
ENST00000688711	BCAS1
ENST00000689476	BCAS1
ENST00000422805	BCAS1
ENST00000686565	BCAS1
ENST00000216862	CYP24A1
ENST00000395955	CYP24A1
ENST00000395954	CYP24A1
ENST00000715725	PFDN4
ENST00000371419	PFDN4
ENST00000441080	PFDN4
ENST00000493356	PFDN4
ENST00000487129	PFDN4
ENST00000474326	PFDN4
ENST00000262593	DOK5
ENST00000491469	DOK5
ENST00000395939	DOK5
ENST00000484860	DOK5
ENST00000064571	CBLN4
ENST00000371384	FAM210B
ENST00000437418	FAM210B
ENST00000395914	AURKA
ENST00000371356	AURKA
ENST00000347343	AURKA
ENST00000395911	AURKA
ENST00000395915	AURKA
ENST00000312783	AURKA
ENST00000395913	AURKA
ENST00000395907	AURKA
ENST00000498689	CSTF1
ENST00000613138	CSTF1
ENST00000217109	CSTF1
ENST00000493039	CSTF1
ENST00000490539	CSTF1
ENST00000360314	CASS4
ENST00000679887	CASS4
ENST00000434344	CASS4
ENST00000497244	CASS4
ENST00000679529	CASS4
ENST00000023939	RTF2
ENST00000395881	RTF2
ENST00000357348	RTF2
ENST00000484084	RTF2
ENST00000487211	RTF2
ENST00000466260	RTF2
ENST00000243913	GCNT7
ENST00000477485	RTF2
ENST00000477573	RTF2
ENST00000481560	FAM209A
ENST00000371328	FAM209A
ENST00000371325	FAM209B
ENST00000201031	TFAP2C
ENST00000395863	BMP7
ENST00000395864	BMP7
ENST00000450594	BMP7
ENST00000371263	SPO11
ENST00000345868	SPO11
ENST00000371260	SPO11
ENST00000494972	SPO11
ENST00000371242	RAE1
ENST00000527947	RAE1
ENST00000395841	RAE1
ENST00000492498	RAE1
ENST00000395840	RAE1
ENST00000462438	RAE1
ENST00000356208	RBM38
ENST00000440234	RBM38
ENST00000342690	RBM38
ENST00000344785	RBM38
ENST00000371219	RBM38
ENST00000522557	HMGB1P1
ENST00000423479	CTCFL
ENST00000608263	CTCFL
ENST00000429804	CTCFL
ENST00000609232	CTCFL
ENST00000243914	CTCFL
ENST00000371196	CTCFL
ENST00000608440	CTCFL
ENST00000422109	CTCFL
ENST00000426658	CTCFL
ENST00000433949	CTCFL
ENST00000502686	CTCFL
ENST00000432255	CTCFL
ENST00000539382	CTCFL
ENST00000608903	CTCFL
ENST00000422869	CTCFL
ENST00000608425	CTCFL
ENST00000608720	CTCFL
ENST00000608158	CTCFL
ENST00000481655	CTCFL
ENST00000467047	PCK1
ENST00000475833	PCK1
ENST00000319441	PCK1
ENST00000498194	PCK1
ENST00000470051	PCK1
ENST00000485958	PCK1
ENST00000395822	ZBP1
ENST00000371173	ZBP1
ENST00000541799	ZBP1
ENST00000395816	PMEPA1
ENST00000347215	PMEPA1
ENST00000265626	PMEPA1
ENST00000341744	PMEPA1
ENST00000395814	PMEPA1
ENST00000371168	CIMIP1
ENST00000457363	ANKRD60
ENST00000244040	RAB22A
ENST00000488949	RAB22A
ENST00000475243	VAPB
ENST00000395802	VAPB
ENST00000520497	VAPB
ENST00000265619	VAPB
ENST00000463370	VAPB
ENST00000476395	VAPB
ENST00000371149	APCDD1L
ENST00000355957	STX16
ENST00000460655	STX16
ENST00000359617	STX16
ENST00000371141	STX16
ENST00000476384	STX16
ENST00000483434	STX16
ENST00000496117	STX16
ENST00000490700	STX16
ENST00000530122	STX16-NPEPL1
ENST00000371132	STX16
ENST00000496003	STX16
ENST00000467096	STX16
ENST00000358029	STX16
ENST00000464640	STX16
ENST00000493301	STX16
ENST00000468590	STX16
ENST00000438253	STX16
ENST00000413559	STX16-NPEPL1
ENST00000525967	NPEPL1
ENST00000525817	NPEPL1
ENST00000356091	NPEPL1
ENST00000529976	NPEPL1
ENST00000527587	NPEPL1
ENST00000533788	NPEPL1
ENST00000527081	NPEPL1
ENST00000525068	NPEPL1
ENST00000532531	NPEPL1
ENST00000313949	GNAS
ENST00000371098	GNAS
ENST00000371075	GNAS
ENST00000419558	GNAS
ENST00000657090	GNAS
ENST00000453292	GNAS
ENST00000491348	GNAS
ENST00000472183	GNAS
ENST00000462499	GNAS
ENST00000482112	GNAS
ENST00000663479	GNAS
ENST00000493744	GNAS
ENST00000490374	GNAS
ENST00000467227	GNAS
ENST00000481768	GNAS
ENST00000676826	GNAS
ENST00000371100	GNAS
ENST00000371099	GNAS
ENST00000371102	GNAS
ENST00000464624	GNAS
ENST00000423897	GNAS
ENST00000349036	GNAS
ENST00000464960	GNAS
ENST00000488546	GNAS
ENST00000667293	GNAS
ENST00000481039	GNAS
ENST00000467321	GNAS
ENST00000477931	GNAS
ENST00000485673	GNAS
ENST00000470512	GNAS
ENST00000464788	GNAS
ENST00000469431	GNAS
ENST00000478585	GNAS
ENST00000604005	GNAS
ENST00000480975	GNAS
ENST00000480232	GNAS
ENST00000484504	GNAS
ENST00000461152	GNAS
ENST00000683015	GNAS
ENST00000371095	GNAS
ENST00000265620	GNAS
ENST00000354359	GNAS
ENST00000371085	GNAS
ENST00000468895	GNAS
ENST00000371081	GNAS
ENST00000338783	GNAS
ENST00000682803	GNAS
ENST00000488652	GNAS
ENST00000476935	GNAS
ENST00000492907	GNAS
ENST00000603546	GNAS
ENST00000684284	GNAS
ENST00000682829	GNAS
ENST00000682134	GNAS
ENST00000483387	GNAS
ENST00000487862	GNAS
ENST00000496934	GNAS
ENST00000683632	GNAS
ENST00000475610	GNAS
ENST00000682986	GNAS
ENST00000682092	GNAS
ENST00000682590	GNAS
ENST00000684466	GNAS
ENST00000684644	GNAS
ENST00000684761	GNAS
ENST00000682411	GNAS
ENST00000683932	GNAS
ENST00000682917	GNAS
ENST00000682680	GNAS
ENST00000476196	GNAS
ENST00000494081	GNAS
ENST00000487981	GNAS
ENST00000493958	GNAS
ENST00000656419	GNAS
ENST00000479025	GNAS
ENST00000602795	NELFCD
ENST00000471621	NELFCD
ENST00000492016	NELFCD
ENST00000652272	NELFCD
ENST00000464363	NELFCD
ENST00000482747	NELFCD
ENST00000460601	NELFCD
ENST00000681011	CTSZ
ENST00000477741	NELFCD
ENST00000474543	NELFCD
ENST00000478389	NELFCD
ENST00000680879	CTSZ
ENST00000497935	NELFCD
ENST00000490205	NELFCD
ENST00000479207	NELFCD
ENST00000680753	CTSZ
ENST00000681175	CTSZ
ENST00000681877	CTSZ
ENST00000680263	CTSZ
ENST00000681416	CTSZ
ENST00000486263	NELFCD
ENST00000681427	CTSZ
ENST00000680456	CTSZ
ENST00000680206	CTSZ
ENST00000217131	CTSZ
ENST00000680283	CTSZ
ENST00000680738	CTSZ
ENST00000681664	CTSZ
ENST00000680300	CTSZ
ENST00000680565	CTSZ
ENST00000680995	CTSZ
ENST00000681360	CTSZ
ENST00000679948	CTSZ
ENST00000680880	CTSZ
ENST00000680386	CTSZ
ENST00000217133	TUBB1
ENST00000243997	ATP5F1E
ENST00000395663	ATP5F1E
ENST00000395659	ATP5F1E
ENST00000355937	PRELID3B
ENST00000371033	PRELID3B
ENST00000463057	PRELID3B
ENST00000637017	ZNF831
ENST00000610729	ZNF831
ENST00000371030	ZNF831
ENST00000311585	EDN3
ENST00000371028	EDN3
ENST00000644821	EDN3
ENST00000337938	EDN3
ENST00000371025	EDN3
ENST00000395654	EDN3
ENST00000671744	EDN3
ENST00000672969	EDN3
ENST00000359926	PHACTR3
ENST00000371015	PHACTR3
ENST00000541461	PHACTR3
ENST00000355648	PHACTR3
ENST00000361300	PHACTR3
ENST00000395636	PHACTR3
ENST00000492611	PHACTR3
ENST00000473657	PHACTR3
ENST00000371001	SYCP2
ENST00000357552	SYCP2
ENST00000358293	FAM217B
ENST00000370996	PPP1R3D
ENST00000360816	FAM217B
ENST00000469084	FAM217B
ENST00000348616	CDH26
ENST00000477058	CDH26
ENST00000370991	CDH26
ENST00000497614	CDH26
ENST00000244049	CDH26
ENST00000350849	CDH26
ENST00000614565	CDH4
ENST00000611855	CDH4
ENST00000543233	CDH4
ENST00000474089	TAF4
ENST00000692470	TAF4
ENST00000252996	TAF4
ENST00000609045	TAF4
ENST00000370915	LSM14B
ENST00000279068	LSM14B
ENST00000370873	PSMA7
ENST00000442551	PSMA7
ENST00000370858	PSMA7
ENST00000331758	SS18L1
ENST00000370848	SS18L1
ENST00000491916	SS18L1
ENST00000492466	SS18L1
ENST00000370823	MTG2
ENST00000466933	MTG2
ENST00000471352	MTG2
ENST00000467101	MTG2
ENST00000472005	MTG2
ENST00000466099	MTG2
ENST00000461411	MTG2
ENST00000471962	MTG2
ENST00000488748	MTG2
ENST00000340177	HRH3
ENST00000615516	OSBPL2
ENST00000439951	OSBPL2
ENST00000644535	OSBPL2
ENST00000313733	OSBPL2
ENST00000358053	OSBPL2
ENST00000645520	OSBPL2
ENST00000642932	OSBPL2
ENST00000642516	OSBPL2
ENST00000644775	OSBPL2
ENST00000643174	OSBPL2
ENST00000645442	OSBPL2
ENST00000645594	OSBPL2
ENST00000643412	OSBPL2
ENST00000646834	OSBPL2
ENST00000646968	OSBPL2
ENST00000645426	OSBPL2
ENST00000644702	OSBPL2
ENST00000644189	OSBPL2
ENST00000643981	OSBPL2
ENST00000642714	OSBPL2
ENST00000618198	OSBPL2
ENST00000448156	OSBPL2
ENST00000620616	OSBPL2
ENST00000621075	OSBPL2
ENST00000471817	OSBPL2
ENST00000491935	ADRM1
ENST00000620230	ADRM1
ENST00000253003	ADRM1
ENST00000465805	ADRM1
ENST00000252999	LAMA5
ENST00000474128	LAMA5
ENST00000343986	RPS21
ENST00000492356	RPS21
ENST00000370562	RPS21
ENST00000450116	RPS21
ENST00000370592	RPS21
ENST00000279101	CABLES2
ENST00000252998	RBBP8NL
ENST00000252997	GATA5
ENST00000217159	SLCO4A1
ENST00000497209	SLCO4A1
ENST00000370507	SLCO4A1
ENST00000470412	SLCO4A1
ENST00000495889	SLCO4A1
ENST00000466961	SLCO4A1
ENST00000451793	SLCO4A1
ENST00000497919	SLCO4A1
ENST00000466818	SLCO4A1
ENST00000370501	NTSR1
ENST00000482259	NTSR1
ENST00000370487	MRGBP
ENST00000290291	OGFR
ENST00000370461	OGFR
ENST00000477612	COL9A3
ENST00000649368	COL9A3
ENST00000489045	COL9A3
ENST00000463487	COL9A3
ENST00000466192	COL9A3
ENST00000469852	COL9A3
ENST00000490398	COL9A3
ENST00000481800	COL9A3
ENST00000472880	COL9A3
ENST00000469802	COL9A3
ENST00000462700	COL9A3
ENST00000467819	COL9A3
ENST00000466532	COL9A3
ENST00000335351	TCFL5
ENST00000217162	TCFL5
ENST00000266070	DIDO1
ENST00000395343	DIDO1
ENST00000395340	DIDO1
ENST00000370371	DIDO1
ENST00000370368	DIDO1
ENST00000354665	DIDO1
ENST00000370366	DIDO1
ENST00000266069	GID8
ENST00000497101	GID8
ENST00000370349	SLC17A9
ENST00000370351	SLC17A9
ENST00000488738	SLC17A9
ENST00000459704	SLC17A9
ENST00000487303	SLC17A9
ENST00000483113	SLC17A9
ENST00000612929	BHLHE23
ENST00000370346	BHLHE23
ENST00000370339	YTHDF1
ENST00000370334	YTHDF1
ENST00000342412	BIRC7
ENST00000217169	BIRC7
ENST00000395306	BIRC7
ENST00000370313	NKAIN4
ENST00000370316	NKAIN4
ENST00000370307	NKAIN4
ENST00000370317	NKAIN4
ENST00000519273	ARFGAP1
ENST00000519604	ARFGAP1
ENST00000547204	ARFGAP1
ENST00000522959	ARFGAP1
ENST00000370283	ARFGAP1
ENST00000520485	ARFGAP1
ENST00000524192	ARFGAP1
ENST00000519531	ARFGAP1
ENST00000370275	ARFGAP1
ENST00000353546	ARFGAP1
ENST00000518794	ARFGAP1
ENST00000468975	ARFGAP1
ENST00000520022	ARFGAP1
ENST00000518691	ARFGAP1
ENST00000518618	ARFGAP1
ENST00000395285	ARFGAP1
ENST00000549076	ARFGAP1
ENST00000358894	COL20A1
ENST00000479501	COL20A1
ENST00000422202	COL20A1
ENST00000471582	COL20A1
ENST00000494913	COL20A1
ENST00000496810	COL20A1
ENST00000370263	CHRNA4
ENST00000498043	CHRNA4
ENST00000627000	CHRNA4
ENST00000359125	KCNQ2
ENST00000627221	KCNQ2
ENST00000637632	KCNQ2
ENST00000706989	KCNQ2
ENST00000626839	KCNQ2
ENST00000625514	KCNQ2
ENST00000629241	KCNQ2
ENST00000629676	KCNQ2
ENST00000370224	KCNQ2
ENST00000713605	KCNQ2
ENST00000637193	KCNQ2
ENST00000357249	KCNQ2
ENST00000360480	KCNQ2
ENST00000344462	KCNQ2
ENST00000629318	KCNQ2
ENST00000636873	KCNQ2
ENST00000344425	KCNQ2
ENST00000713606	KCNQ2
ENST00000713658	KCNQ2
ENST00000629498	KCNQ2
ENST00000626684	KCNQ2
ENST00000675519	EEF1A2
ENST00000217182	EEF1A2
ENST00000706948	EEF1A2
ENST00000706949	EEF1A2
ENST00000718243	PPDPF
ENST00000464438	PPDPF
ENST00000370179	PPDPF
ENST00000370177	PPDPF
ENST00000473620	PPDPF
ENST00000542869	PTK6
ENST00000217185	PTK6
ENST00000217188	SRMS
ENST00000370098	FNDC11
ENST00000615526	FNDC11
ENST00000370097	FNDC11
ENST00000427522	HELZ2
ENST00000467148	HELZ2
ENST00000370069	GMEB2
ENST00000266068	GMEB2
ENST00000370077	GMEB2
ENST00000540534	STMN3
ENST00000370053	STMN3
ENST00000631920	STMN3
ENST00000370018	RTEL1
ENST00000469728	RTEL1
ENST00000692658	RTEL1
ENST00000684971	RTEL1
ENST00000686756	RTEL1
ENST00000360203	RTEL1
ENST00000508582	RTEL1
ENST00000318100	RTEL1
ENST00000482936	RTEL1
ENST00000488316	RTEL1
ENST00000692911	RTEL1
ENST00000492259	RTEL1-TNFRSF6B
ENST00000687123	RTEL1
ENST00000425905	RTEL1
ENST00000645309	RTEL1
ENST00000463361	RTEL1
ENST00000647249	RTEL1
ENST00000480273	RTEL1-TNFRSF6B
ENST00000496281	RTEL1-TNFRSF6B
ENST00000697814	RTEL1
ENST00000697815	RTEL1-TNFRSF6B
ENST00000496816	RTEL1
ENST00000370003	RTEL1
ENST00000369996	TNFRSF6B
ENST00000612256	ARFRP1
ENST00000619493	ARFRP1
ENST00000614942	ARFRP1
ENST00000622789	ARFRP1
ENST00000618838	ARFRP1
ENST00000612157	ARFRP1
ENST00000618568	ARFRP1
ENST00000607873	ARFRP1
ENST00000448100	ZGPAT
ENST00000477340	ZGPAT
ENST00000355969	ZGPAT
ENST00000357119	ZGPAT
ENST00000369967	ZGPAT
ENST00000328969	ZGPAT
ENST00000490623	ENST00000490623
ENST00000472711	ZGPAT
ENST00000478385	ZGPAT
ENST00000468235	ZGPAT
ENST00000632538	ENST00000632538
ENST00000484569	ZGPAT
ENST00000621325	LIME1
ENST00000465591	LIME1
ENST00000487026	LIME1
ENST00000309546	LIME1
ENST00000480139	LIME1
ENST00000489212	LIME1
ENST00000494776	LIME1
ENST00000476221	ENST00000476221
ENST00000266077	SLC2A4RG
ENST00000474248	SLC2A4RG
ENST00000485897	SLC2A4RG
ENST00000493772	SLC2A4RG
ENST00000491109	SLC2A4RG
ENST00000473157	SLC2A4RG
ENST00000482718	SLC2A4RG
ENST00000496425	SLC2A4RG
ENST00000395104	ZBTB46
ENST00000245663	ZBTB46
ENST00000302995	ZBTB46
ENST00000650966	ZBTB46
ENST00000369916	ABHD16B
ENST00000611972	TPD52L2
ENST00000615907	TPD52L2
ENST00000369927	TPD52L2
ENST00000346249	TPD52L2
ENST00000348257	TPD52L2
ENST00000352482	TPD52L2
ENST00000217121	TPD52L2
ENST00000351424	TPD52L2
ENST00000358548	TPD52L2
ENST00000474176	TPD52L2
ENST00000360864	DNAJC5
ENST00000470551	DNAJC5
ENST00000703637	DNAJC5
ENST00000354216	UCKL1
ENST00000358711	UCKL1
ENST00000369908	UCKL1
ENST00000369888	ZNF512B
ENST00000369886	SAMD10
ENST00000266079	PRPF6
ENST00000444463	C20orf204
ENST00000431158	C20orf204
ENST00000636176	C20orf204
ENST00000463337	C20orf204
ENST00000358393	C20orf204
ENST00000340356	SOX18
ENST00000475792	TCEA2
ENST00000361317	TCEA2
ENST00000487164	TCEA2
ENST00000395053	TCEA2
ENST00000476113	TCEA2
ENST00000343484	TCEA2
ENST00000470559	TCEA2
ENST00000465111	TCEA2
ENST00000465433	TCEA2
ENST00000477783	TCEA2
ENST00000495168	TCEA2
ENST00000461072	TCEA2
ENST00000475236	TCEA2
